CUST_ID,REGISTRATION,AGE,GENDER,MARITAL_STATUS,PROFESSION,EDUCATION,INCOME,MEMBERS_IN_HOUSEHOLD,PRODUCT_BROWSED_TOTAL,PRODUCT_BROWSED_AVERAGE,PRODUCT_PURCHASED_TOTAL,PRODUCT_PURCHASED_AVERAGE,ITEMS_PLACED_IN_CART_TOTAL,ITEMS_PLACED_IN_CART_AVERAGE,ONSITE_SEARCHES_TOTAL,ONSITE_SEARCHES_AVERAGE,PAGE_VIEWS_TOTAL,PAGE_VIEWS_AVERAGE,AMOUNT_BROWSED_TOTAL,AMOUNT_BROWSED_AVERAGE,AMOUNT_CARTED_TOTAL,AMOUNT_CARTED_AVERAGE,AMOUNT_PURCHASED_TOTAL,AMOUNT_PURCHASED_AVERAGE,AMOUNT_ABANDONED_TOTAL,AMOUNT_ABANDONED_AVERAGE,NUMBER_OF_ACTIVITIES_TOTAL,NUMBER_OF_ACTIVITIES_AVERAGE,NUMBER_OF_SESSIONS,BUYER_CATEGORY,LTV,DEMOGRAPHIC_CLUSTER,ONLINE_BEHAVIOR_CLUSTER,BUYING_BEHAVIOR_CLUSTER,MBA_Browse_1,MBA_Browse_2,MBA_Browse_3,Purchase_MBA_1,Purchase_MBA_2,Purchase_MBA_3,Instore_MBA_1,Instore_MBA_2,Instore_MBA_3,Line_Purchased,Line_Browsed,Line_Search,Line_PageView,Line_Affinity,$L-Line_Affinity,$LP-Line_Affinity,$LP-Big Screen TV,$LP-Computers,$LP-MP3,$LP-Receivers,$LP-Smart Phone,$LP-Speakers,$LP-Standard TV,PURCHASED_AE683260224O,PURCHASED_AE683260524O,PURCHASED_AE683260724O,PURCHASED_AE683260824O,PURCHASED_AE683666822O,PURCHASED_AE683666823O,PURCHASED_AE683666824O,PURCHASED_AE683667024O,PURCHASED_AE683668024O,PURCHASED_AE683769624O,PURCHASED_AE683769824O,PURCHASED_AE744080224O,PURCHASED_AE744080324O,PURCHASED_AE744080422O,PURCHASED_AE744080522O,PURCHASED_AE744870124O,PURCHASED_AE744870324O,PURCHASED_AE744870424O,PURCHASED_AE744870524O,PURCHASED_AE745285622O,PURCHASED_AE745285722O,PURCHASED_AE745285822O,PURCHASED_AE745285922O,PURCHASED_AE745286022O,PURCHASED_AE745486322O,PURCHASED_AE745486422O,PURCHASED_AE745486524O,PURCHASED_AE745486622O,PURCHASED_AE745486724O,PURCHASED_AE745486822O,BROWSED_AE683260224O,BROWSED_AE683260524O,BROWSED_AE683260724O,BROWSED_AE683260824O,BROWSED_AE683666822O,BROWSED_AE683666823O,BROWSED_AE683666824O,BROWSED_AE683667024O,BROWSED_AE683668024O,BROWSED_AE683769624O,BROWSED_AE683769824O,BROWSED_AE744080224O,BROWSED_AE744080324O,BROWSED_AE744080422O,BROWSED_AE744080522O,BROWSED_AE744870124O,BROWSED_AE744870324O,BROWSED_AE744870424O,BROWSED_AE744870524O,BROWSED_AE745285622O,BROWSED_AE745285722O,BROWSED_AE745285822O,BROWSED_AE745285922O,BROWSED_AE745286022O,BROWSED_AE745486322O,BROWSED_AE745486422O,BROWSED_AE745486524O,BROWSED_AE745486622O,BROWSED_AE745486724O,BROWSED_AE745486822O
"250.000000","CHARLIE.WEBB",39,"M","S","Financial analyst","College",30032,1,21,1.000000,3,0.142857,8,0.380952,4,0.190476,153,7.285714,8284,591.714286,3622,258.714286,1347,96.214286,3622,172.476190,334,15.904762,21,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SINGLE","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","Big Screen TV","No Offer","No Offer","3198","Standard TV","Receivers","No Offer","No Offer","No Offer","Speakers","Standard TV","Speakers","MP3","Speakers","Speakers",0.847673,0.016602,0.012250,0.042869,0.019076,0.019194,0.847673,0.042335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
"251.000000","CHRIS.CORTEZ",32,"M","U","Engineer","College",64186,1,11,0.785714,0,0.000000,4,0.285714,0,0.000000,91,6.500000,5448,778.285714,2596,370.857143,0,0.000000,2596,185.428571,192,13.714286,14,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Computers","No Offer","3198","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","MP3","Computers","Computers","MP3","Standard TV",0.308932,0.143334,0.075696,0.200976,0.195649,0.011850,0.063561,0.308932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"252.000000","CRAIG.CORTEZ",42,"F","M","Self Employed","Post College",75812,5,10,0.454545,0,0.000000,1,0.045455,8,0.363636,90,4.090909,5040,630.000000,449,56.125000,0,0.000000,449,20.409091,172,7.818182,22,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","Big Screen TV","No Offer","3204","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Receivers","Standard TV","Receivers","Receivers","Computers",0.384521,0.043417,0.384521,0.154353,0.152668,0.097293,0.143793,0.023955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
"253.000000","DUSTIN.BAUER",48,"F","S","Not employed","College",38239,1,1,0.333333,0,0.000000,0,0.000000,0,0.000000,6,2.000000,599,599.000000,0,0.000000,0,0.000000,0,0.000000,9,3.000000,3,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","MP3","Speakers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Computers","Smart Phone","Computers","Computers",0.531023,0.054890,0.531023,0.045697,0.148233,0.061470,0.045319,0.113367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254.000000","DUSTIN.BRINK",33,"F","S","Private Sector","High School",32120,1,3,0.600000,3,0.600000,3,0.600000,2,0.400000,44,8.800000,2497,1248.500000,2147,1073.500000,2147,1073.500000,2147,429.400000,99,19.800000,5,"Repeat Buyer","HIGH VALUE","MIDDLE INCOME SCHOOL EDUCATED","REPEAT BUYER","ONLINE HIGH VALUE OFFER SEEKER","Standard TV","Speakers","MP3","Standard TV","Receivers","Computers","Receivers","Speakers","Computers","MP3","Big Screen TV","Smart Phone","Smart Phone","MP3","MP3",0.696046,0.230275,0.005976,0.696046,0.035020,0.011273,0.019065,0.002346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"255.000000","EMMA.ROBERTS",29,"F","U","Pharmacist","College",58513,3,3,1.000000,0,0.000000,0,0.000000,0,0.000000,14,4.666667,1777,888.500000,0,0.000000,0,0.000000,0,0.000000,27,9.000000,3,"Product Viewer","LOW VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","MP3","Big Screen TV","Receivers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","Computers","Standard TV","Standard TV","Speakers",0.310227,0.103247,0.162438,0.092472,0.068280,0.077484,0.310227,0.185851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"256.000000","GEORGE.BAUER",29,"M","S","Self Employed","Post College",54920,1,7,0.388889,0,0.000000,0,0.000000,1,0.055556,83,4.611111,2633,438.833333,0,0.000000,0,0.000000,0,0.000000,191,10.611111,18,"Product Viewer","LOW VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Big Screen TV","Smart Phone","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Receivers","Computers","Receivers","Receivers","Speakers",0.277083,0.091167,0.208039,0.159456,0.148779,0.035915,0.277083,0.079561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"257.000000","GEORGE.BRINK",52,"M","M","Private Sector","High School",41722,3,31,0.939394,0,0.000000,6,0.181818,9,0.272727,197,5.969697,18078,821.727273,3074,139.727273,0,0.000000,3074,93.151515,420,12.727273,33,"Product Viewer","LOW VALUE","MARRIED MEN","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","No Offer","No Offer","No Offer","3195","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Speakers","Big Screen TV","Smart Phone","Speakers","Receivers",0.234068,0.124878,0.168243,0.058885,0.234068,0.083206,0.150851,0.179869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"258.000000","GEORGE.HOUSE",37,"F","S","Not employed","College",36913,1,15,0.652174,0,0.000000,2,0.086957,4,0.173913,108,4.695652,5755,575.500000,528,52.800000,0,0.000000,528,22.956522,232,10.086957,23,"Product Viewer","HIGH VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Big Screen TV","No Offer","3181","No Offer","No Offer","MP3","Speakers","Big Screen TV","Computers","Standard TV","Standard TV","Standard TV","Computers","Computers",0.823921,0.007442,0.823921,0.005604,0.142175,0.010755,0.001947,0.008156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"259.000000","GEORGE.KODJO",35,"F","U","Private Sector","High School",31256,1,4,0.800000,0,0.000000,0,0.000000,0,0.000000,23,4.600000,2596,649.000000,0,0.000000,0,0.000000,0,0.000000,53,10.600000,5,"Product Viewer","MEDIUM VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Standard TV","Smart Phone","No Offer","No Offer","No Offer","MP3","Receivers","Speakers","Standard TV","Computers","Computers","Receivers","Standard TV","Big Screen TV",0.551666,0.551666,0.115705,0.012584,0.011960,0.042264,0.009165,0.256656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"260.000000","GEORGE.READY",35,"F","U","Not employed","High School",37933,1,7,0.583333,3,0.250000,3,0.250000,4,0.333333,49,4.083333,2173,362.166667,2227,371.166667,2227,371.166667,2227,185.583333,94,7.833333,12,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SCHOOL EDUCATED","REPEAT BUYER","ONLINE HIGH VALUE OFFER SEEKER","Computers","Speakers","Big Screen TV","Computers","Standard TV","Receivers","MP3","Receivers","Speakers","Big Screen TV","Standard TV","Standard TV","Receivers","Big Screen TV","Big Screen TV",0.896696,0.896696,0.002622,0.028163,0.004018,0.017720,0.037834,0.012948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"261.000000","GREG.HILLORY",43,"F","M","Doctor","College",80961,2,0,0.000000,2,0.666667,2,0.666667,0,0.000000,6,2.000000,0,0.000000,598,598.000000,598,598.000000,598,199.333333,10,3.333333,3,"Repeat Buyer","HIGH VALUE","HIGH INCOME FAMILY","REPEAT BUYER","ONLINE HIGH VALUE OFFER SEEKER","No Offer","No Offer","No Offer","Big Screen TV","Standard TV","Receivers","Receivers","Speakers","Computers","MP3","MP3","Computers","Computers","MP3","MP3",0.912104,0.002031,0.001409,0.912104,0.001781,0.001208,0.077067,0.004401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262.000000","GREG.JACKSON",44,"M","M","Not employed","College",75735,6,13,0.590909,3,0.136364,3,0.136364,6,0.272727,123,5.590909,7609,691.727273,2997,272.454545,2997,272.454545,2997,136.227273,255,11.590909,22,"Repeat Buyer","MEDIUM VALUE","HIGH INCOME FAMILY","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","Speakers","Receivers","No Offer","Speakers","Standard TV","Computers","No Offer","No Offer","No Offer","Big Screen TV","Big Screen TV","Smart Phone","Computers","Big Screen TV","Big Screen TV",0.987665,0.987665,0.001523,0.000641,0.001389,0.000415,0.001305,0.007063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"263.000000","GREGORY.ALBA",52,"F","S","Accountant","Post College",101450,1,21,0.840000,0,0.000000,1,0.040000,5,0.200000,138,5.520000,17259,1078.687500,1039,64.937500,0,0.000000,1039,41.560000,283,11.320000,25,"Product Viewer","HIGH VALUE","HIGH INCOME SINGLE","PROBABLE BUYER","INSTORE HIGH VALUE NON OFFER SEEKER","MP3","Receivers","Smart Phone","6197","No Offer","No Offer","MP3","Speakers","Big Screen TV","Receivers","Speakers","MP3","Speakers","Receivers","Computers",0.780792,0.038763,0.780792,0.006376,0.134774,0.001643,0.005699,0.031953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"264.000000","GREGORY.BIRD",72,"F","S","Private Sector","High School",38920,1,18,0.692308,0,0.000000,4,0.153846,5,0.192308,136,5.230769,7992,570.857143,2196,156.857143,0,0.000000,2196,84.461538,279,10.730769,26,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Big Screen TV","No Offer","3191","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Receivers","Computers","Computers","Computers",0.294566,0.197173,0.294566,0.076727,0.107952,0.045707,0.108361,0.169514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"265.000000","GREGORY.BODZ",31,"F","M","Lawyer","College",61180,4,12,0.545455,0,0.000000,2,0.090909,3,0.136364,108,4.909091,4870,541.111111,698,77.555556,0,0.000000,698,31.727273,211,9.590909,22,"Product Viewer","LOW VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Big Screen TV","Smart Phone","6198","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","Computers","MP3","Standard TV","Receivers",0.225300,0.087678,0.168473,0.128058,0.225300,0.031510,0.155267,0.203714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"266.000000","GREGORY.MONK",41,"F","M","Self Employed","Post College",95824,2,11,0.916667,0,0.000000,0,0.000000,4,0.333333,55,4.583333,4691,521.222222,0,0.000000,0,0.000000,0,0.000000,110,9.166667,12,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Big Screen TV","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Receivers","Big Screen TV","Standard TV","Receivers","Speakers",0.273184,0.075902,0.178354,0.105089,0.175306,0.060442,0.273184,0.131723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
"267.000000","GREGORY.MOSS",53,"F","M","Lawyer","College",50232,4,21,0.840000,0,0.000000,1,0.040000,5,0.200000,138,5.520000,10679,667.437500,239,14.937500,0,0.000000,239,9.560000,283,11.320000,25,"Product Viewer","LOW VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","No Offer","No Offer","No Offer","6181","No Offer","No Offer","MP3","Receivers","Computers","Speakers","MP3","MP3","Big Screen TV","Speakers","Speakers",0.934170,0.003760,0.003198,0.005057,0.012110,0.002921,0.934170,0.038784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"268.000000","GREGORY.PITT",26,"F","U","Private Sector","High School",26930,1,10,0.476190,0,0.000000,0,0.000000,9,0.428571,101,4.809524,3830,383.000000,0,0.000000,0,0.000000,0,0.000000,213,10.142857,21,"Product Viewer","MEDIUM VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Speakers","Big Screen TV","Smart Phone","No Offer","No Offer","No Offer","Receivers","Speakers","Computers","MP3","MP3","Big Screen TV","Receivers","MP3","MP3",0.858804,0.014035,0.015628,0.858804,0.010037,0.007175,0.013604,0.080717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"269.000000","GREGORY.POLO",26,"M","U","Lawyer","College",62945,1,2,0.166667,0,0.000000,0,0.000000,1,0.083333,36,3.000000,948,474.000000,0,0.000000,0,0.000000,0,0.000000,71,5.916667,12,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Receivers","Computers","Speakers","No Offer","No Offer","No Offer","MP3","Speakers","Computers","Receivers","MP3","Computers","MP3","Receivers","Receivers",0.949856,0.003932,0.003819,0.013588,0.949856,0.000535,0.018555,0.009715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270.000000","GREGORY.TOWB",38,"F","M","Financial analyst","College",48127,4,9,0.500000,0,0.000000,2,0.111111,2,0.111111,80,4.444444,5021,717.285714,628,89.714286,0,0.000000,628,34.888889,174,9.666667,18,"Product Viewer","MEDIUM VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Speakers","MP3","No Offer","3200","No Offer","No Offer","MP3","Speakers","Computers","Receivers","Computers","Computers","Standard TV","Receivers","Receivers",0.966690,0.008232,0.006968,0.005866,0.966690,0.001848,0.003200,0.007196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"271.000000","GREGORY.WEBB",29,"M","U","Professor","College",27862,1,13,0.590909,0,0.000000,1,0.045455,7,0.318182,73,3.318182,7172,551.692308,324,24.923077,0,0.000000,324,14.727273,157,7.136364,22,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","MP3","No Offer","No Offer","6202","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Speakers","Big Screen TV","Big Screen TV","Speakers","Standard TV",0.313237,0.048747,0.089066,0.086707,0.231610,0.085778,0.144854,0.313237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"272.000000","HELENA.HOUSE",26,"M","U","Doctor","College",54962,2,10,1.250000,0,0.000000,0,0.000000,2,0.250000,44,5.500000,5640,805.714286,0,0.000000,0,0.000000,0,0.000000,96,12.000000,8,"Product Viewer","MEDIUM VALUE","MARRIED MEN","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Receivers","Computers","Smart Phone","No Offer","No Offer","No Offer","Computers","Receivers","Speakers","Smart Phone","Speakers","Computers","Standard TV","Smart Phone","Smart Phone",0.585330,0.023524,0.012634,0.324014,0.019386,0.585330,0.013046,0.022066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
"273.000000","HELENA.KODJO",34,"M","M","Professor","College",56100,5,0,0.000000,0,0.000000,0,0.000000,0,0.000000,5,2.500000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,9,4.500000,2,"Visitor","MEDIUM VALUE","MARRIED MEN","VISITOR","INSTORE LOW VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","MP3","Receivers","Speakers","Smart Phone","Computers","Computers","Speakers","Smart Phone","Computers",0.484409,0.148571,0.484409,0.053581,0.025958,0.203477,0.041391,0.042612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274.000000","JACOB.CORTEZ",26,"M","S","Professor","College",17396,1,22,0.956522,0,0.000000,3,0.130435,5,0.217391,135,5.869565,9848,615.500000,1197,74.812500,0,0.000000,1197,52.043478,275,11.956522,23,"Product Viewer","LOW VALUE","MIDDLE INCOME SINGLE","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","No Offer","No Offer","3181","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","Receivers","Standard TV","Standard TV","Receivers",0.293039,0.096018,0.097438,0.131986,0.293039,0.151755,0.075479,0.154284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
"275.000000","JACOB.WILSON",57,"F","M","Financial analyst","College",56839,3,3,0.600000,0,0.000000,0,0.000000,4,0.800000,21,4.200000,2027,675.666667,0,0.000000,0,0.000000,0,0.000000,40,8.000000,5,"Product Viewer","LOW VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Speakers","MP3","Computers","No Offer","No Offer","No Offer","MP3","Receivers","Speakers","Standard TV","Standard TV","Big Screen TV","Big Screen TV","Standard TV","Big Screen TV",0.443937,0.443937,0.110049,0.042205,0.090509,0.042811,0.020506,0.249983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"276.000000","JASON.CORTEZ",31,"F","U","Engineer","College",29635,3,1,0.333333,0,0.000000,0,0.000000,0,0.000000,7,2.333333,429,429.000000,0,0.000000,0,0.000000,0,0.000000,14,4.666667,3,"Product Viewer","MEDIUM VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE HIGH VALUE NON OFFER SEEKER","Big Screen TV","Computers","MP3","No Offer","No Offer","No Offer","Receivers","Speakers","Computers","MP3","Speakers","Computers","Speakers","MP3","MP3",0.877590,0.019496,0.007371,0.877590,0.008660,0.019544,0.042944,0.024395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"277.000000","JESSICA.BODZ",25,"F","S","Engineer","College",23225,1,1,0.333333,0,0.000000,0,0.000000,0,0.000000,6,2.000000,1199,1199.000000,0,0.000000,0,0.000000,0,0.000000,9,3.000000,3,"Product Viewer","MEDIUM VALUE","MIDDLE INCOME SINGLE","PRODUCT VIEWER","INSTORE LOW VALUE NON OFFER SEEKER","Speakers","Standard TV","MP3","No Offer","No Offer","No Offer","MP3","Speakers","Computers","Receivers","Big Screen TV","Computers","Big Screen TV","Receivers","Receivers",0.863065,0.087361,0.011860,0.005879,0.863065,0.006532,0.014802,0.010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"278.000000","JESSICA.DERN",35,"F","U","Private Sector","High School",33974,1,1,0.333333,3,1.000000,3,1.000000,1,0.333333,11,3.666667,599,299.500000,1787,893.500000,1787,893.500000,1787,595.666667,21,7.000000,3,"Repeat Buyer","HIGH VALUE","MIDDLE INCOME SCHOOL EDUCATED","REPEAT BUYER","ONLINE HIGH VALUE OFFER SEEKER","Standard TV","MP3","Computers","Big Screen TV","Receivers","Standard TV","MP3","Receivers","Speakers","Smart Phone","Smart Phone","Computers","Receivers","Smart Phone","Computers",0.412550,0.261115,0.412550,0.011272,0.006742,0.096113,0.173080,0.039127,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
